title,keywords,publisher,users,price,author,ing,genre,viewCount,score,uploaded,reviewCount,date,free_info
실패한 악녀는 조연을 원한다,#로맨스판타지#육아물#회귀물#빙의물#가족물#능력녀#도도녀#악녀#사이다녀#능력남#순정남#집착남#소유욕/독점욕#친구>연인#로맨틱코미디,누온미디어,전체이용가,100원/회차 당,단하을,수~일 연재,로판,61.2만,9.4,전체 151,"전체 1,025",24.04.22,0장
"화월, 조선의 밤(夜)을 지키는 수문장",#동양풍#궁정로맨스#가상시대물#운명#왕족/귀족#능글남#연하남#능력녀#외유내강#도도녀#걸크러쉬#나이차커플#권선징악#치유물#로맨틱코미디,글빚는이야기꾼,전체이용가,100원/회차 당,김햇살,완결,로맨스,10만,10.0,전체 91,전체 246,24.04.22,3장
나쁜 상사를 사랑하지 않는 방법 [19세 완전판],#현대로맨스#사내연애#오해물#다정남#상처녀#갑을관계,채음,19세이용가,100원/회차 당,채랑비,완결,로맨스,10.7만,9.9,전체 96,전체 143,24.04.22,3장
나쁜 상사를 사랑하지 않는 방법,#현대로맨스#오해물#사내연애#오피스물#다정남#상처녀#갑을관계,채음,15세이용가,100원/회차 당,채랑비,완결,로맨스,5.8만,9.9,전체 96,전체 21,24.04.22,3장
결혼 만료 [삽화본] [19세 완전판],#상처녀#몸정>맘정#소유욕/독점욕#후회남#재회물#계약관계,북팔,19세이용가,100원/회차 당,스밀라,완결,로맨스,12.4만,9.4,전체 85,전체 119,24.04.22,3장
아늑한 덫 [19세 완전판],#현대로맨스#몸정>맘정#계략남#소유욕/독점욕,툰플러스,19세이용가,100원/회차 당,예주하,완결,로맨스,14.3만,9.8,전체 80,전체 100,24.04.22,3장
도련님 왜 이러세요,#갑을관계#소유욕/독점욕#몸정>맘정#금단의관계#재벌남#계략남#절륜남#집착남,북팔,15세이용가,100원/회차 당,애디스,완결,로맨스,17.8만,9.2,전체 84,전체 68,24.04.22,10장
도련님 왜 이러세요 [19세 완전판],#갑을관계#소유욕/독점욕#몸정>맘정#금단의관계#재벌남#계략남#절륜남#집착남,북팔,19세이용가,100원/회차 당,애디스,완결,로맨스,30.9만,9.8,전체 93,전체 97,24.04.22,10장
농촌 경영 게임에 납치당했다,#경영/기업#시스템#영지#조력자,청어람,전체이용가,100원/회차 당,서욱,월~금 연재,현판,12.5만,9.3,전체 151,전체 274,24.04.22,20장
"이것이 이계, 법정의 정의(情意)다",#성장,도서출판 청어람,전체이용가,100원/회차 당,암초,완결,판타지,"1,049",완결,전체 304,전체 0,24.04.22,25장
이세계의 신. 조선을 변화시키다,#퓨전,휴먼와이즈미디어,전체이용가,100원/회차 당,최고재벌,월~금 연재,무협,"8,574",9.8,전체 138,전체 2,24.04.22,25장
내 머리맡을 지켜줘,#현대로맨스#운명#계약관계#상처녀#철벽녀#츤데레남,작가컴퍼니,15세이용가,100원/회차 당,김꽃매,완결,로맨스,440,완결,전체 94,전체 0,24.04.22,3장
전남편의 아이를 가졌다,#로맨스판타지#회귀물#오해물#복수물#권선징악#오래된연인#첫사랑#소유욕/독점욕#능력남#집착남#나쁜남자#뇌섹녀#능력녀#상처녀#외유내강,고렘팩토리,15세이용가,100원/회차 당,희월,완결,로맨스,943,완결,전체 97,전체 0,24.04.22,3장
여자친구님이 너무 잘해줌 [개정판],#일상드라마#판타지드라마#힐링물,노벨피아,15세이용가,100원/회차 당,AloEN,완결,드라마,"4,211",7.5,전체 231,전체 3,24.04.22,15장
드래곤의 마법사,#마법사,에필로그,전체이용가,100원/회차 당,김종휘,완결,판타지,"1,625",10.0,전체 300,전체 1,24.04.21,25장
오빠 실격,#현대로맨스#사내연애#첫사랑#오빠#능력남#절륜남#직진남#동정남#짝사랑녀#엉뚱발랄녀#걸크러쉬#로맨틱코미디,툰플러스,15세이용가,100원/회차 당,윤에니,완결,로맨스,101.7만,9.9,전체 79,전체 536,24.04.21,0장
오빠 실격 [19세 완전판],#현대로맨스#사내연애#첫사랑#오빠#능력남#절륜남#직진남#동정남#짝사랑녀#엉뚱발랄녀#걸크러쉬#로맨틱코미디,툰플러스,19세이용가,100원/회차 당,윤에니,완결,로맨스,74.4만,9.9,전체 82,전체 304,24.04.21,0장
천마의 부인이 되어버렸다,#재회물#먼치킨#무협물#첫사랑#운명#초월적존재#능력남#짝사랑남#집착남#존댓말남#능력녀#외유내강,필연매니지먼트,전체이용가,100원/회차 당,새벽유리,매일 연재,로판,34.7만,9.9,전체 153,전체 439,24.04.21,5장
바이올렛의 한마디,#로맨스판타지#복수물#걸크러쉬#상처녀#능력녀#능력남#능글남#유혹남#왕족/귀족#친구>연인#권선징악#성장물#사이다녀,디앤씨미디어,전체이용가,100원/회차 당,리사벨,수~일 연재,로판,424.3만,9.6,전체 138,"전체 2,723",24.04.20,0장
가업을 이어라!,#성장#재벌,북팔,전체이용가,100원/회차 당,도서관식객,완결,현판,1.8만,10.0,전체 271,전체 5,24.04.20,25장
"성녀, 저주",#로맨스판타지#기사물#첫사랑#운명#소유욕/독점욕#카리스마남#능력남#사이다남#절륜남#능력녀#자상녀#외유내강#다정녀,카멜,15세이용가,100원/회차 당,해뮨,완결,로판,"1,062",10.0,전체 149,전체 0,24.04.20,3장
개짓,#현대로맨스#몸정>맘정#운명#첫사랑#재벌남#카리스마남#능력남#절륜남#순정녀#신분차이#달달물#애잔물,카멜,15세이용가,100원/회차 당,김영한,완결,로맨스,3만,10.0,전체 115,전체 9,24.04.20,3장
전직 요원이 종말에 대처하는 자세,#좀비#생존#아포칼립스,글로번,전체이용가,100원/회차 당,미스터쿼카,"월, 수, 금 연재",현판,14.7만,9.4,전체 131,전체 185,24.04.19,25장
전남편의 향기,#현대로맨스,스토린랩,15세이용가,100원/회차 당,이채원,완결,로맨스,"5,180",10.0,전체 61,전체 5,24.04.19,3장
"내 해골병 수 1,682,935,170,627",#회귀#탑등반#레이드#먼치킨#아포칼립스#깽판#시스템#고인물#네크로맨서#만능,문피아,전체이용가,100원/회차 당,남다른,완결,판타지,18.8만,8.7,전체 290,전체 24,24.04.19,24장
적씨세가 막내공자가 괴물 작가였다,#퓨전#환생#먼치킨#천재#착각#명문세가#책사#학사,문피아,전체이용가,100원/회차 당,킹슬레이,월~금 연재,무협,1만,8.0,전체 101,전체 11,24.04.19,25장
회귀한 창기사가 너무 강함,#회귀#복수#천재#노력#성장#창,문피아,전체이용가,100원/회차 당,바랑새,완결,판타지,3.8만,9.9,전체 124,전체 20,24.04.19,25장
은퇴한 전설은 조용히 살고 싶다,#먹방/요리#영지#육아#먼치킨#정령#테이밍#이종족,문피아,전체이용가,100원/회차 당,바나바다,완결,판타지,3.8만,10.0,전체 151,전체 7,24.04.19,25장
방 밖으로 나온 천재 보컬,#전문직#천재#노력#성장#가수,노이컴퍼니,전체이용가,100원/회차 당,천로,매일 연재,현판,123.2만,9.9,전체 146,"전체 1,207",24.04.19,10장
사천당가 침술명의가 되었다,#빙의#의원,제이플미디어,전체이용가,100원/회차 당,주문향,월~금 연재,무협,54.3만,9.9,전체 173,전체 306,24.04.19,25장
충직한 아내,#현대로맨스#원나잇#몸정>맘정#짝사랑#나쁜남자#소유욕/독점욕#절륜남#집착남#냉정남#무심남#오만남#평범녀#상처녀#계약관계#정략결혼,누온미디어,15세이용가,100원/회차 당,이리와,완결,로맨스,128.5만,9.1,전체 112,전체 702,24.04.19,0장
충직한 아내[19세 완전판],#현대로맨스#원나잇#몸정>맘정#짝사랑#나쁜남자#재벌남#절륜남#집착남#냉정남#무심남#오만남#평범녀#계약관계#정략결혼#상처녀,누온미디어,19세이용가,100원/회차 당,이리와,완결,로맨스,86.6만,9.6,전체 113,전체 397,24.04.19,0장
쌍수무적,#먼치킨#회귀,제이플미디어,전체이용가,100원/회차 당,양비,완결,무협,4.4만,10.0,전체 203,전체 35,24.04.19,25장
불완전가족,#학원물#라이벌/앙숙#다정공#까칠수#피폐물#배틀연애#캠퍼스물,북팔,15세이용가,100원/회차 당,너테,완결,BL,974,완결,전체 122,전체 0,24.04.19,3장
결혼 계약을 연장하는 방법[19세 완전판],#로맨스판타지#동거물#계약관계#츤데레남#조신남#능력남#집착남#존댓말남#평범녀#계략녀#엉뚱발랄녀#유혹녀#짝사랑녀#로맨틱코미디#달달물,누온미디어,19세이용가,100원/회차 당,사슴묘묘,완결,로판,8.6만,10.0,전체 25,전체 37,24.04.19,0장
회귀자와 함께 살아가는 법,#경영/기업#회귀#성장#재벌,도서출판 청어람,전체이용가,100원/회차 당,재미두스푼,완결,현판,"3,307",완결,전체 274,전체 0,24.04.19,25장
절대 반지로 SSS등급 용병,#먼치킨#성장#용병,도서출판 청어람,전체이용가,100원/회차 당,Primus,완결,판타지,2만,5.5,전체 189,전체 1,24.04.19,25장
숨막혀,#현대로맨스#소유욕/독점욕#원나잇#몸정>맘정#다정남#동정남#순정남#연하남#능력녀#직진녀,romantique,15세이용가,100원/회차 당,청단,완결,로맨스,87,완결,전체 27,전체 0,24.04.19,2장
너라는 각인,#현대로맨스#신데렐라#나쁜남자#상처남#소유욕/독점욕#후회남#절륜남#집착남#무심남#짝사랑녀#상처녀#직진녀#기억상실#재회물#권선징악,와이엠북스,15세이용가,100원/회차 당,은버들,완결,로맨스,"3,336",10.0,전체 93,전체 0,24.04.19,4장
소유 비서,#현대로맨스#오해물#소유욕/독점욕#후회남#능력남#재벌남#나쁜남자#집착남#절륜남#동정남#냉정남#평범녀#상처녀#갑을관계#권선징악,와이엠북스,15세이용가,100원/회차 당,신팸,완결,로맨스,3.1만,9.6,전체 76,전체 6,24.04.19,3장
전근 연애 소동,#현대로맨스#로맨틱코미디#사내연애#잔잔물#성장물#다정남#직진녀,romantique,15세이용가,100원/회차 당,루비노트,완결,로맨스,455,10.0,전체 87,전체 0,24.04.19,6장
절대타경,#선계#성장#환생,판오름,전체이용가,100원/회차 당,매보소낭군,완결,무협,16.4만,10.0,"전체 1,286",전체 24,24.04.19,25장
무협을 모릅니다,#동양풍#판타지물#차원이동물#영혼체인지#무협물#첫사랑#다정공#냉혈공#츤데레공#미남공#계략공#명랑수#다정수#다공일수#친구>연인,북극여우노블,15세이용가,100원/회차 당,하르넨,완결,BL,1.4만,10.0,전체 150,전체 30,24.04.19,3장
해결사와 엘프는 락스타를 꿈꾼다,#전쟁#아포칼립스#먼치킨#천재#성장#이종족#군인#용병,에이시스미디어,전체이용가,100원/회차 당,Cadilet,완결,판타지,"1,415",10.0,전체 217,전체 0,24.04.19,25장
천재 프로듀서 아이돌 되다,#전문직#먼치킨#천재#성장#가수,에이시스미디어,전체이용가,100원/회차 당,나권,완결,현판,7.3만,10.0,전체 125,전체 46,24.04.19,25장
버림받은 축구천재,#스포츠#먼치킨#천재#노력#성장#축구,에이시스미디어,전체이용가,100원/회차 당,원지오, 연재,현판,14.2만,9.4,전체 119,전체 26,24.04.19,25장
마법 없는 아카데미 재앙급 마법사,#빙의#먼치킨#천재#영웅/신화#노력#성장#마법사#신#복수#전쟁,스튜디오예스원,전체이용가,100원/회차 당,무기,월~금 연재,판타지,9.1만,6.6,전체 133,전체 82,24.04.19,20장
후원의 밤,#현대로맨스#오해물#속도위반#오만남#상처남#능력녀#짝사랑녀,작가컴퍼니,15세이용가,100원/회차 당,최유려,완결,로맨스,"1,312",완결,전체 64,전체 0,24.04.19,3장
기울어진 마탑의 초월급 마법사,#회귀#먼치킨#성장#천재#마법사#이능력,에이시스미디어,전체이용가,100원/회차 당,대왕생,완결,판타지,42만,9.2,전체 155,전체 111,24.04.18,20장
뺑이치는 천마,#환생#빙의#회귀#먼치킨#착각#천마,엠스토리허브,전체이용가,100원/회차 당,구독중,완결,무협,"4,631",10.0,전체 302,전체 1,24.04.18,25장
소천,#퓨전#복수#검,도서출판 청어람,전체이용가,100원/회차 당,강다로,완결,무협,"5,652",8.7,전체 233,전체 3,24.04.18,22장
신화급 이세계 푸드트럭,#차원이동#먹방/요리#시스템,도서출판 청어람,전체이용가,100원/회차 당,이성현,완결,판타지,2.4만,9.2,전체 225,전체 5,24.04.18,25장
30인의 회귀자,#회귀#성장,도서출판 청어람,전체이용가,100원/회차 당,이성현,완결,판타지,"1,519",10.0,전체 200,전체 2,24.04.18,19장
계약연애를 끝낸 대공을 주웠다,#능력녀#직진녀#능력남#다정남#철벽남#상처남#로맨틱코미디#권선징악,로크미디어,전체이용가,100원/회차 당,라바닐,"월, 화, 수, 목, 일 연재",로판,52.7만,9.5,전체 161,전체 465,24.04.18,0장
학생회장은 최상위 엑스트라,#먼치킨#성장#학원,제이플미디어,전체이용가,100원/회차 당,루인메이커,완결,판타지,1.8만,8.6,전체 210,전체 8,24.04.18,25장
질 나쁜 파트너,#현대로맨스#짝사랑#첫사랑#능글남#상처남#소유욕/독점욕#순정남#재벌남#유혹남#오만남#능력녀#뇌섹녀#상처녀#갑을관계#신분차이,텐북,15세이용가,100원/회차 당,시젠,완결,로맨스,26.4만,10.0,전체 60,전체 166,24.04.18,2장
재벌집 막내 손녀가 나와 결혼했다,#전문직#먼치킨#천재#조력자#회사원#경영/기업,제이트리미디어,전체이용가,100원/회차 당,13월생,완결,현판,3.5만,10.0,전체 151,전체 10,24.04.18,25장
사장님과 동거 중입니다,#현대로맨스#사내연애#동거물#몸정>맘정#계략남#재벌남#상처녀#상처남#평범녀,고렘팩토리,15세이용가,100원/회차 당,박샘물,완결,로맨스,"2,029",완결,전체 70,전체 0,24.04.18,3장
"[외전 선공개] 고수, 황태자의 전 약혼녀가 되었습니다",#로맨스판타지#먼치킨#성장물#차원이동물#여주판타지#운명#능력남#짝사랑남#직진남#능력녀#도도녀#무심녀,나인스펙트럼,15세이용가,100원/회차 당,빛라라,완결,로판,2.3만,10.0,전체 243,전체 37,24.04.18,5장
"21세기 천사, 젤로",#대체역사#차원이동#생존#영웅/신화#노력#성장#마법사#신#용사,잇스토리,전체이용가,100원/회차 당,더컨셉,금 연재,판타지,476,10.0,전체 38,전체 2,24.04.17,5장
그녀의 결혼을 막는 방법 (브리저튼 시리즈),#해외로맨스,신영미디어,15세이용가,100원/회차 당,줄리아 퀸,완결,로맨스,"1,389",완결,전체 68,전체 0,24.04.17,2장
히아신스에겐 뭔가 특별한 것이 있다 (브리저튼 시리즈),#해외로맨스,신영미디어,15세이용가,100원/회차 당,줄리아 퀸,완결,로맨스,"1,708",완결,전체 68,전체 0,24.04.17,2장
프란체스카의 이중생활 (브리저튼 시리즈),#해외로맨스,신영미디어,15세이용가,100원/회차 당,줄리아 퀸,완결,로맨스,"5,663",완결,전체 68,전체 0,24.04.17,2장
사랑은 편지를 타고 (브리저튼 시리즈),#해외로맨스,신영미디어,15세이용가,100원/회차 당,줄리아 퀸,완결,로맨스,"1,684",10.0,전체 68,전체 0,24.04.17,2장
마지막 춤은 콜린과 함께 (브리저튼 시리즈),#해외로맨스,신영미디어,15세이용가,100원/회차 당,줄리아 퀸,완결,로맨스,2.8만,10.0,전체 68,전체 0,24.04.17,2장
본능에 충실할 때,#현대로맨스,신영미디어,15세이용가,100원/회차 당,백합월,완결,로맨스,"4,571",완결,전체 85,전체 0,24.04.17,3장
내 사제가 천하제일인,#환생#먼치킨,제이플미디어,전체이용가,100원/회차 당,사향노루,완결,무협,"2,632",9.7,전체 161,전체 2,24.04.17,25장
